CNNVD,VEDAS
CNNVD-202506-900,0.1719735
CNNVD-202506-899,0.17208
CNNVD-202506-898,0.1729929
CNNVD-202506-897,0.1871215
CNNVD-202506-896,0.1715929
CNNVD-202506-895,0.1730274
CNNVD-202506-894,0.1862994
CNNVD-202506-893,0.1879726
CNNVD-202506-892,0.1729929
CNNVD-202506-891,0.1730274
CNNVD-202506-890,0.1878406
CNNVD-202506-889,0.1729929
CNNVD-202506-888,0.1878865
CNNVD-202506-887,0.1878406
CNNVD-202506-886,0.1862334
CNNVD-202506-885,0.1862793
CNNVD-202506-884,0.185162
CNNVD-202506-883,0.186661
CNNVD-202506-882,0.1867758
CNNVD-202506-881,0.1887851
CNNVD-202506-880,0.1867758
CNNVD-202506-879,0.1887851
CNNVD-202506-878,0.1887851
CNNVD-202506-877,0.1887851
CNNVD-202506-876,0.1887851
CNNVD-202506-875,0.1894993
CNNVD-202506-874,0.1887851
CNNVD-202506-873,0.1879238
CNNVD-202506-872,0.1879238
CNNVD-202506-871,0.1879238
CNNVD-202506-870,0.1879238
CNNVD-202506-869,0.185162
CNNVD-202506-868,0.1879238
CNNVD-202506-867,0.1860096
CNNVD-202506-866,0.1860124
CNNVD-202506-865,0.1860411
CNNVD-202506-864,0.1869936
CNNVD-202506-863,0.1860411
CNNVD-202506-862,0.1860124
CNNVD-202506-861,0.1860182
CNNVD-202506-860,0.1860096
CNNVD-202506-859,0.1860096
CNNVD-202506-858,0.1860182
CNNVD-202506-857,0.1860182
CNNVD-202506-856,0.1860182
CNNVD-202506-855,0.1899729
CNNVD-202506-854,0.1899729
CNNVD-202506-849,0.1735082
CNNVD-202506-848,0.3477703
CNNVD-202506-847,0.1729929
CNNVD-202506-846,0.1869477
CNNVD-202506-845,0.7929294
CNNVD-202506-844,0.1729929
CNNVD-202506-843,0.2071751
CNNVD-202506-842,0.3333883
CNNVD-202506-841,0.1850042
CNNVD-202506-840,0.1852309
CNNVD-202506-839,0.1850042
CNNVD-202506-838,0.1896945
CNNVD-202506-837,0.6311457
CNNVD-202506-836,0.1851734
CNNVD-202506-835,0.6578571
CNNVD-202506-834,0.1716196
CNNVD-202506-833,0.6585714
CNNVD-202506-832,0.6545714
CNNVD-202506-831,0.1728249
CNNVD-202506-830,0.6530714
CNNVD-202506-829,0.1716196
CNNVD-202506-828,0.1885826
CNNVD-202506-827,0.3300327
CNNVD-202506-826,0.171691
CNNVD-202506-825,0.1869592
CNNVD-202506-824,0.187852
CNNVD-202506-823,0.1729929
CNNVD-202506-822,0.6545714
CNNVD-202506-821,0.1729929
CNNVD-202506-820,0.187852
CNNVD-202506-819,0.6530714
CNNVD-202506-818,0.3315698
CNNVD-202506-817,0.1717704
CNNVD-202506-816,0.1849955
CNNVD-202506-815,0.646491
CNNVD-202506-814,0.336571
CNNVD-202506-813,0.1719483
CNNVD-202506-812,0.1726288
CNNVD-202506-811,0.1725042
CNNVD-202506-810,0.2842427
CNNVD-202506-809,0.6530714
CNNVD-202506-808,0.1729929
CNNVD-202506-807,0.6530714
CNNVD-202506-806,0.6530714
CNNVD-202506-805,0.6530714
CNNVD-202506-804,0.1861703
CNNVD-202506-803,0.6530714
CNNVD-202506-802,0.1851649
CNNVD-202506-801,0.1861243
CNNVD-202506-800,0.1861243
CNNVD-202506-799,0.1861243
CNNVD-202506-798,0.1851677
CNNVD-202506-797,0.1851706
CNNVD-202506-796,0.1851677
CNNVD-202506-795,0.1851677
CNNVD-202506-794,0.184941
CNNVD-202506-793,0.1730245
CNNVD-202506-792,0.186506
CNNVD-202506-791,0.1864257
CNNVD-202506-790,0.1851677
CNNVD-202506-789,0.1724431
CNNVD-202506-788,0.1725042
CNNVD-202506-787,0.5560377
CNNVD-202506-786,0.3857124
CNNVD-202506-785,0.1863109
CNNVD-202506-784,0.173378
CNNVD-202506-783,0.1863453
CNNVD-202506-782,0.1849467
CNNVD-202506-781,0.1850099
CNNVD-202506-780,0.1849467
CNNVD-202506-779,0.1849467
CNNVD-202506-778,0.1849467
CNNVD-202506-777,0.1865118
CNNVD-202506-776,0.1850099
CNNVD-202506-775,0.1850127
CNNVD-202506-774,0.1850099
CNNVD-202506-773,0.1861243
CNNVD-202506-772,0.1849467
CNNVD-202506-771,0.1849467
CNNVD-202506-770,0.1850099
CNNVD-202506-769,0.1849467
CNNVD-202506-768,0.1849467
CNNVD-202506-767,0.1856795
CNNVD-202506-766,0.1863109
CNNVD-202506-765,0.1850099
CNNVD-202506-764,0.1850127
CNNVD-202506-763,0.1850013
CNNVD-202506-762,0.1849467
CNNVD-202506-761,0.1860555
CNNVD-202506-760,0.1850386
CNNVD-202506-759,0.1850099
CNNVD-202506-758,0.1850099
CNNVD-202506-757,0.1850099
CNNVD-202506-756,0.1849926
CNNVD-202506-755,0.1861703
CNNVD-202506-754,0.1850127
CNNVD-202506-753,0.1850013
CNNVD-202506-752,0.1878205
CNNVD-202506-751,0.1850013
CNNVD-202506-750,0.1850127
CNNVD-202506-749,0.185007
CNNVD-202506-748,0.1850099
CNNVD-202506-747,0.1850099
CNNVD-202506-746,0.1729901
CNNVD-202506-745,0.1853199
CNNVD-202506-744,0.1849467
CNNVD-202506-743,0.1850099
CNNVD-202506-742,0.1853199
CNNVD-202506-741,0.1850099
CNNVD-202506-740,0.3531898
CNNVD-202506-739,0.1853199
CNNVD-202506-738,0.1850099
CNNVD-202506-737,0.1850099
CNNVD-202506-736,0.1850099
CNNVD-202506-735,0.1850099
CNNVD-202506-734,0.1729901
CNNVD-202506-733,0.1850099
CNNVD-202506-732,0.1850099
CNNVD-202506-731,0.1850099
CNNVD-202506-730,0.1850099
CNNVD-202506-729,0.1849955
CNNVD-202506-728,0.1842819
CNNVD-202506-727,0.7321521
CNNVD-202506-726,0.1849525
CNNVD-202506-725,0.1849898
CNNVD-202506-724,0.1849955
CNNVD-202506-723,0.1849955
CNNVD-202506-722,0.1729929
CNNVD-202506-721,0.1849467
CNNVD-202506-720,0.1849467
CNNVD-202506-719,0.1849467
CNNVD-202506-718,0.1849467
CNNVD-202506-717,0.1757786
CNNVD-202506-716,0.1849467
CNNVD-202506-715,0.1849955
CNNVD-202506-714,0.1850127
CNNVD-202506-713,0.1849467
CNNVD-202506-712,0.1850099
CNNVD-202506-711,0.1730388
CNNVD-202506-710,0.1849926
CNNVD-202506-709,0.1850127
CNNVD-202506-708,0.1850042
CNNVD-202506-707,0.1849955
CNNVD-202506-706,0.1849955
CNNVD-202506-705,0.1850099
CNNVD-202506-704,0.1850099
CNNVD-202506-703,0.1850127
CNNVD-202506-702,0.1850099
CNNVD-202506-701,0.1849898
CNNVD-202506-700,0.1849496
CNNVD-202506-699,0.1849467
CNNVD-202506-698,0.1849496
CNNVD-202506-697,0.1850127
CNNVD-202506-696,0.1850644
CNNVD-202506-695,0.186595
CNNVD-202506-694,0.3851699
CNNVD-202506-693,0.1850099
CNNVD-202506-692,0.1850127
CNNVD-202506-691,0.1850099
CNNVD-202506-690,0.1853199
CNNVD-202506-689,0.1849467
CNNVD-202506-688,0.1729929
CNNVD-202506-687,0.1850099
CNNVD-202506-686,0.18503
CNNVD-202506-685,0.1729929
CNNVD-202506-684,0.1850099
CNNVD-202506-683,0.1850013
CNNVD-202506-682,0.1850013
CNNVD-202506-681,0.1850013
CNNVD-202506-680,0.1850013
CNNVD-202506-679,0.1850013
CNNVD-202506-678,0.1850013
CNNVD-202506-677,0.1730015
CNNVD-202506-676,0.1856996
CNNVD-202506-675,0.1850013
CNNVD-202506-674,0.18503
CNNVD-202506-673,0.1850013
CNNVD-202506-672,0.1850099
CNNVD-202506-671,0.1849955
CNNVD-202506-670,0.18503
CNNVD-202506-669,0.1842245
CNNVD-202506-668,0.1849955
CNNVD-202506-667,0.1850099
CNNVD-202506-666,0.1850127
CNNVD-202506-665,0.1850127
CNNVD-202506-664,0.1849467
CNNVD-202506-663,0.1849525
CNNVD-202506-662,0.1849467
CNNVD-202506-661,0.1850013
CNNVD-202506-660,0.1849467
CNNVD-202506-659,0.1849926
CNNVD-202506-658,0.1849467
CNNVD-202506-657,0.1849467
CNNVD-202506-656,0.1849467
CNNVD-202506-655,0.1849467
CNNVD-202506-654,0.185007
CNNVD-202506-653,0.1849467
CNNVD-202506-652,0.1849467
CNNVD-202506-651,0.1849467
CNNVD-202506-650,0.1849496
CNNVD-202506-649,0.1849496
CNNVD-202506-648,0.1849467
CNNVD-202506-647,0.1850099
CNNVD-202506-646,0.1850099
CNNVD-202506-645,0.1849467
CNNVD-202506-644,0.18503
CNNVD-202506-643,0.1849496
CNNVD-202506-642,0.1850013
CNNVD-202506-641,0.18503
CNNVD-202506-640,0.1850127
CNNVD-202506-639,0.18503
CNNVD-202506-638,0.1850099
CNNVD-202506-637,0.1849496
CNNVD-202506-636,0.1850127
CNNVD-202506-635,0.1856652
CNNVD-202506-634,0.1849467
CNNVD-202506-633,0.1850013
CNNVD-202506-632,0.1850013
CNNVD-202506-631,0.1850013
CNNVD-202506-630,0.1849955
CNNVD-202506-629,0.1850099
CNNVD-202506-628,0.3347357
CNNVD-202506-627,0.1853199
CNNVD-202506-626,0.1736888
CNNVD-202506-625,0.1850099
CNNVD-202506-624,0.1849467
CNNVD-202506-623,0.1729901
CNNVD-202506-622,0.1876885
CNNVD-202506-621,0.1729929
CNNVD-202506-620,0.1849467
CNNVD-202506-619,0.1850013
CNNVD-202506-618,0.1850099
CNNVD-202506-617,0.1850099
CNNVD-202506-616,0.1850099
CNNVD-202506-615,0.1850099
CNNVD-202506-614,0.1850099
CNNVD-202506-613,0.1849467
CNNVD-202506-612,0.18503
CNNVD-202506-611,0.1850099
CNNVD-202506-610,0.1850127
CNNVD-202506-609,0.1849467
CNNVD-202506-608,0.1846062
CNNVD-202506-607,0.1850099
CNNVD-202506-606,0.1849955
CNNVD-202506-605,0.185073
CNNVD-202506-604,0.1860899
CNNVD-202506-603,0.1861129
CNNVD-202506-602,0.1861416
CNNVD-202506-601,0.1850013
CNNVD-202506-600,0.1861129
CNNVD-202506-599,0.1861129
CNNVD-202506-598,0.1861014
CNNVD-202506-597,0.1861416
CNNVD-202506-596,0.185073
CNNVD-202506-595,0.1861416
CNNVD-202506-594,0.1850013
CNNVD-202506-593,0.1730331
CNNVD-202506-592,0.1729986
CNNVD-202506-591,0.1729929
CNNVD-202506-590,0.1729929
CNNVD-202506-589,0.1729986
CNNVD-202506-588,0.1850013
CNNVD-202506-587,0.18675
CNNVD-202506-586,0.1865749
CNNVD-202506-585,0.1865577
CNNVD-202506-584,0.1849467
CNNVD-202506-583,0.1725042
CNNVD-202506-582,0.1865749
CNNVD-202506-581,0.1725042
CNNVD-202506-580,0.1856996
CNNVD-202506-579,0.1865749
CNNVD-202506-578,0.1866438
CNNVD-202506-577,0.1716276
CNNVD-202506-576,0.1861617
CNNVD-202506-575,0.1873269
CNNVD-202506-574,0.1716276
CNNVD-202506-573,0.1849496
CNNVD-202506-572,0.1876167
CNNVD-202506-571,0.1849926
CNNVD-202506-570,0.1725042
CNNVD-202506-569,0.1716276
CNNVD-202506-568,0.1860268
CNNVD-202506-567,0.18503
CNNVD-202506-566,0.1730417
CNNVD-202506-565,0.1729872
CNNVD-202506-564,0.1729901
CNNVD-202506-563,0.1730245
CNNVD-202506-562,0.1850127
CNNVD-202506-561,0.1850042
CNNVD-202506-560,0.1850099
CNNVD-202506-559,0.1876913
CNNVD-202506-558,0.1865348
CNNVD-202506-557,0.1865348
CNNVD-202506-556,0.1850042
CNNVD-202506-555,0.1865176
CNNVD-202506-554,0.1850013
CNNVD-202506-553,0.1850042
CNNVD-202506-552,0.1850042
CNNVD-202506-551,0.1849496
CNNVD-202506-550,0.1850042
CNNVD-202506-549,0.1876167
CNNVD-202506-548,0.1850042
CNNVD-202506-547,0.1850042
CNNVD-202506-546,0.1850013
CNNVD-202506-545,0.1852998
CNNVD-202506-544,0.1849955
CNNVD-202506-543,0.2731909
CNNVD-202506-542,0.1864802
CNNVD-202506-541,0.1865233
CNNVD-202506-540,0.1849324
CNNVD-202506-539,0.1875995
CNNVD-202506-538,0.1849898
CNNVD-202506-537,0.1859895
CNNVD-202506-536,0.1849238
CNNVD-202506-535,0.1860411
CNNVD-202506-534,0.1860555
CNNVD-202506-533,0.1859895
CNNVD-202506-532,0.1849898
CNNVD-202506-531,0.1859952
CNNVD-202506-530,0.1860239
CNNVD-202506-529,0.1849955
CNNVD-202506-528,0.1859895
CNNVD-202506-527,0.1859895
CNNVD-202506-526,0.1729786
CNNVD-202506-525,0.173013
CNNVD-202506-524,0.1730245
CNNVD-202506-523,0.1850127
CNNVD-202506-522,0.18503
CNNVD-202506-521,0.1823313
CNNVD-202506-520,0.1849467
CNNVD-202506-519,0.173013
CNNVD-202506-518,0.1849898
CNNVD-202506-517,0.1730245
CNNVD-202506-516,0.1849467
CNNVD-202506-515,0.1850127
CNNVD-202506-514,0.173013
CNNVD-202506-513,0.1876569
CNNVD-202506-512,0.1864802
CNNVD-202506-511,0.1850127
CNNVD-202506-510,0.1860612
CNNVD-202506-509,0.1730532
CNNVD-202506-508,0.1876454
CNNVD-202506-507,0.1850099
CNNVD-202506-506,0.1729986
CNNVD-202506-505,0.1860268
CNNVD-202506-504,0.1730044
CNNVD-202506-503,0.1729986
CNNVD-202506-502,0.1849467
CNNVD-202506-501,0.1730331
CNNVD-202506-500,0.1850127
CNNVD-202506-499,0.1730331
CNNVD-202506-498,0.1850414
CNNVD-202506-497,0.1730331
CNNVD-202506-496,0.1730331
CNNVD-202506-495,0.1729929
CNNVD-202506-494,0.1730331
CNNVD-202506-493,0.1729929
CNNVD-202506-492,0.1850156
CNNVD-202506-491,0.1730331
CNNVD-202506-490,0.3334788
CNNVD-202506-489,0.1713915
CNNVD-202506-488,0.1713915
CNNVD-202506-487,0.1713915
CNNVD-202506-486,0.1726841
CNNVD-202506-485,0.1729929
CNNVD-202506-484,0.1850529
CNNVD-202506-483,0.3858564
CNNVD-202506-482,0.1729929
CNNVD-202506-481,0.1704999
CNNVD-202506-480,0.1861186
CNNVD-202506-479,0.1860268
CNNVD-202506-478,0.1861186
CNNVD-202506-477,0.1729929
CNNVD-202506-476,0.1729929
CNNVD-202506-475,0.1729929
CNNVD-202506-474,0.1729929
CNNVD-202506-473,0.1705562
CNNVD-202506-472,0.1705562
CNNVD-202506-471,0.1856594
CNNVD-202506-470,0.1856164
CNNVD-202506-469,0.1730274
CNNVD-202506-468,0.1730274
CNNVD-202506-467,0.1730274
CNNVD-202506-466,0.3313891
CNNVD-202506-465,0.3314116
CNNVD-202506-464,0.1865635
CNNVD-202506-463,0.1865635
CNNVD-202506-462,0.1865635
CNNVD-202506-461,0.1865635
CNNVD-202506-460,0.1718794
CNNVD-202506-459,0.1730216
CNNVD-202506-458,0.1860756
CNNVD-202506-457,0.2740272
CNNVD-202506-456,0.1861014
CNNVD-202506-455,0.186067
CNNVD-202506-454,0.1861387
CNNVD-202506-453,0.1860899
CNNVD-202506-452,0.1862219
CNNVD-202506-451,0.1860526
CNNVD-202506-450,0.1730274
CNNVD-202506-449,0.1730274
CNNVD-202506-448,0.1746603
CNNVD-202506-447,0.1729929
CNNVD-202506-446,0.1850501
CNNVD-202506-445,0.1729929
CNNVD-202506-444,0.1729929
CNNVD-202506-443,0.1876913
CNNVD-202506-442,0.1729929
CNNVD-202506-441,0.1729929
CNNVD-202506-440,0.1729929
CNNVD-202506-439,0.1718794
CNNVD-202506-438,0.1729929
CNNVD-202506-437,0.1713858
CNNVD-202506-436,0.1876999
CNNVD-202506-435,0.1729986
CNNVD-202506-434,0.1832644
CNNVD-202506-433,0.3348482
CNNVD-202506-432,0.3348482
CNNVD-202506-431,0.1844873
CNNVD-202506-430,0.6923101
CNNVD-202506-429,0.1730274
CNNVD-202506-428,0.1875277
CNNVD-202506-427,0.6578571
CNNVD-202506-426,0.1730274
CNNVD-202506-425,0.1850328
CNNVD-202506-424,0.1850328
CNNVD-202506-423,0.5585674
CNNVD-202506-422,0.1850328
CNNVD-202506-421,0.1850328
CNNVD-202506-420,0.171359
CNNVD-202506-419,0.171359
CNNVD-202506-418,0.171359
CNNVD-202506-417,0.172571
CNNVD-202506-416,0.1705382
CNNVD-202506-415,0.1871862
CNNVD-202506-414,0.5134949
CNNVD-202506-413,0.1730245
CNNVD-202506-412,0.1729901
CNNVD-202506-411,0.1730274
CNNVD-202506-410,0.1730274
CNNVD-202506-409,0.1716943
CNNVD-202506-408,0.3319218
CNNVD-202506-407,0.6156917
CNNVD-202506-406,0.3348482
CNNVD-202506-405,0.3348482
CNNVD-202506-404,0.3341785
CNNVD-202506-403,0.3348482
CNNVD-202506-402,0.3348482
CNNVD-202506-401,0.3348482
CNNVD-202506-400,0.1722856
CNNVD-202506-399,0.1729903
CNNVD-202506-398,0.1715939
CNNVD-202506-397,0.1729903
CNNVD-202506-396,0.1729903
CNNVD-202506-395,0.4581134
CNNVD-202506-394,0.1688688
CNNVD-202506-393,0.1729662
CNNVD-202506-392,0.1729662
CNNVD-202506-391,0.1729903
CNNVD-202506-390,0.172716
CNNVD-202506-389,0.1729903
CNNVD-202506-388,0.1729662
CNNVD-202506-387,0.1729662
CNNVD-202506-386,0.1724686
CNNVD-202506-385,0.1751169
CNNVD-202506-384,0.3352228
CNNVD-202506-383,0.1862334
CNNVD-202506-382,0.1878406
CNNVD-202506-381,0.1720017
CNNVD-202506-3801,0.1785805
CNNVD-202506-3800,0.1730968
CNNVD-202506-380,0.1871101
CNNVD-202506-3799,0.1741798
CNNVD-202506-3798,0.174623
CNNVD-202506-3797,0.1746173
CNNVD-202506-3796,0.1746173
CNNVD-202506-3795,0.1785805
CNNVD-202506-3794,0.7203035
CNNVD-202506-3793,0.3361893
CNNVD-202506-3792,0.3361893
CNNVD-202506-3791,0.176364
CNNVD-202506-3790,0.3370503
CNNVD-202506-379,0.3493727
CNNVD-202506-3789,0.1892899
CNNVD-202506-3788,0.6453434
CNNVD-202506-3787,0.174623
CNNVD-202506-3786,0.1876483
CNNVD-202506-3785,0.1745943
CNNVD-202506-3784,0.3331018
CNNVD-202506-3783,0.1743504
CNNVD-202506-3782,0.1730639
CNNVD-202506-3781,0.17566
CNNVD-202506-3780,0.3331018
CNNVD-202506-378,0.3480943
CNNVD-202506-3779,0.1826898
CNNVD-202506-3778,0.3331018
CNNVD-202506-3777,0.1760697
CNNVD-202506-3776,0.177226
CNNVD-202506-3775,0.2715774
CNNVD-202506-3774,0.2781744
CNNVD-202506-3773,0.1745886
CNNVD-202506-3772,0.1745886
CNNVD-202506-3770,0.1876598
CNNVD-202506-377,0.3352228
CNNVD-202506-3768,0.1745829
CNNVD-202506-3767,0.1745886
CNNVD-202506-3766,0.1876712
CNNVD-202506-3765,0.1746575
CNNVD-202506-3764,0.19039
CNNVD-202506-3763,0.1745886
CNNVD-202506-3762,0.1745886
CNNVD-202506-3761,0.1756658
CNNVD-202506-3760,0.1745943
CNNVD-202506-376,0.2738209
CNNVD-202506-3759,0.1745886
CNNVD-202506-3758,0.1746201
CNNVD-202506-3757,0.1746201
CNNVD-202506-3756,0.1892411
CNNVD-202506-3755,0.1746201
CNNVD-202506-3754,0.1877545
CNNVD-202506-3753,0.1745943
CNNVD-202506-3752,0.1745943
CNNVD-202506-3750,0.1876741
CNNVD-202506-375,0.2738209
CNNVD-202506-3749,0.1757059
CNNVD-202506-3748,0.6578571
CNNVD-202506-3747,0.1769075
CNNVD-202506-3746,0.1876655
CNNVD-202506-3745,0.1876655
CNNVD-202506-3744,0.1876942
CNNVD-202506-3743,0.6440496
CNNVD-202506-3742,0.1769075
CNNVD-202506-3741,0.1769075
CNNVD-202506-3740,0.1876741
CNNVD-202506-374,0.3349453
CNNVD-202506-3739,0.1751568
CNNVD-202506-3738,0.1745943
CNNVD-202506-3737,0.1745886
CNNVD-202506-3736,0.1704115
CNNVD-202506-3735,0.1745943
CNNVD-202506-3734,0.1745943
CNNVD-202506-3733,0.1828441
CNNVD-202506-3732,0.6578571
CNNVD-202506-3731,0.1704115
CNNVD-202506-3730,0.1828527
CNNVD-202506-373,0.346889
CNNVD-202506-3729,0.6578571
CNNVD-202506-3728,0.1745886
CNNVD-202506-3727,0.1712776
CNNVD-202506-3726,0.6578571
CNNVD-202506-3725,0.1745943
CNNVD-202506-3724,0.1745886
CNNVD-202506-3723,0.1726735
CNNVD-202506-3722,0.1746173
CNNVD-202506-3721,0.1696704
CNNVD-202506-3720,0.1876741
CNNVD-202506-372,0.3352228
CNNVD-202506-3719,0.1696704
CNNVD-202506-3718,0.1696704
CNNVD-202506-3717,0.1746173
CNNVD-202506-3716,0.1746201
CNNVD-202506-3715,0.7978487
CNNVD-202506-3714,0.7986137
CNNVD-202506-3713,0.1708467
CNNVD-202506-3712,0.1785901
CNNVD-202506-3711,0.1916862
CNNVD-202506-3710,0.1896515
CNNVD-202506-371,0.1772409
CNNVD-202506-3709,0.1908827
CNNVD-202506-3708,0.1746747
CNNVD-202506-3707,0.1746173
CNNVD-202506-3706,0.1746173
CNNVD-202506-3705,0.1746173
CNNVD-202506-3704,0.1746689
CNNVD-202506-3703,0.1746173
CNNVD-202506-3702,0.1746689
CNNVD-202506-3701,0.1851103
CNNVD-202506-3700,0.1746431
CNNVD-202506-370,0.3352228
CNNVD-202506-3699,0.3428945
CNNVD-202506-3698,0.1746316
CNNVD-202506-3697,0.1746833
CNNVD-202506-3696,0.1850042
CNNVD-202506-3695,0.1745886
CNNVD-202506-3694,0.1849582
CNNVD-202506-3693,0.1746001
CNNVD-202506-3692,0.1746001
CNNVD-202506-3691,0.1729901
CNNVD-202506-3690,0.17297
CNNVD-202506-369,0.3352228
CNNVD-202506-3689,0.1745943
CNNVD-202506-3688,0.1746173
CNNVD-202506-3687,0.1769993
CNNVD-202506-3686,0.3323228
CNNVD-202506-3685,0.170674
CNNVD-202506-3684,0.1745886
CNNVD-202506-3683,0.170674
CNNVD-202506-3682,0.1868006
CNNVD-202506-3681,0.170674
CNNVD-202506-3680,0.1745283
CNNVD-202506-368,0.1860756
CNNVD-202506-3679,0.1788892
CNNVD-202506-3678,0.1788892
CNNVD-202506-3677,0.1745886
CNNVD-202506-3676,0.1746087
CNNVD-202506-3675,0.1746144
CNNVD-202506-3674,0.1745943
CNNVD-202506-3673,0.1745943
CNNVD-202506-3672,0.1745857
CNNVD-202506-3671,0.1745886
CNNVD-202506-3670,0.1745972
CNNVD-202506-367,0.1860641
CNNVD-202506-3669,0.174623
CNNVD-202506-3668,0.1876598
CNNVD-202506-3667,0.1745943
CNNVD-202506-3666,0.1903871
CNNVD-202506-3665,0.1756571
CNNVD-202506-3664,0.1746345
CNNVD-202506-3663,0.1756662
CNNVD-202506-3662,0.1756658
CNNVD-202506-3661,0.1756658
CNNVD-202506-3660,0.1746173
CNNVD-202506-366,0.1903903
CNNVD-202506-3659,0.1756658
CNNVD-202506-3657,0.1796716
CNNVD-202506-3656,0.1729968
CNNVD-202506-3655,0.1756916
CNNVD-202506-3654,0.1756658
CNNVD-202506-3653,0.6578571
CNNVD-202506-3652,0.1908339
CNNVD-202506-3651,0.1733775
CNNVD-202506-3650,0.1756658
CNNVD-202506-365,0.1860612
CNNVD-202506-3649,0.1756658
CNNVD-202506-3648,0.1745943
CNNVD-202506-3647,0.2130494
CNNVD-202506-3646,0.1756658
CNNVD-202506-3645,0.1756658
CNNVD-202506-3644,0.1747384
CNNVD-202506-3643,0.17477
CNNVD-202506-3642,0.1753239
CNNVD-202506-3641,0.1722812
CNNVD-202506-3640,0.1747758
CNNVD-202506-364,0.1729662
CNNVD-202506-3639,0.1753268
CNNVD-202506-3638,0.1747614
CNNVD-202506-3637,0.1748274
CNNVD-202506-3636,0.1747528
CNNVD-202506-3635,0.1747786
CNNVD-202506-3634,0.1747471
CNNVD-202506-3633,0.1747471
CNNVD-202506-3632,0.1917092
CNNVD-202506-3631,0.6578571
CNNVD-202506-3630,0.1747528
CNNVD-202506-363,0.1729662
CNNVD-202506-3629,0.1895367
CNNVD-202506-3628,0.1722812
CNNVD-202506-3627,0.1887618
CNNVD-202506-3626,0.1722812
CNNVD-202506-3625,0.1916862
CNNVD-202506-3624,0.1919953
CNNVD-202506-3623,0.1876598
CNNVD-202506-3622,0.189881
CNNVD-202506-3621,0.1863051
CNNVD-202506-3620,0.1879123
CNNVD-202506-362,0.1729662
CNNVD-202506-3618,0.1888077
CNNVD-202506-361,0.1875389
CNNVD-202506-3609,0.1892669
CNNVD-202506-3608,0.1903326
CNNVD-202506-3607,0.1892181
CNNVD-202506-3606,0.1892784
CNNVD-202506-3605,0.1849898
CNNVD-202506-3604,0.1756586
CNNVD-202506-3603,0.1756486
CNNVD-202506-3602,0.3409497
CNNVD-202506-3601,0.3436283
CNNVD-202506-3600,0.3334788
CNNVD-202506-360,0.1729929
CNNVD-202506-3599,0.335781
CNNVD-202506-3598,0.1876827
CNNVD-202506-3597,0.3334245
CNNVD-202506-3596,0.1759144
CNNVD-202506-3595,0.1784274
CNNVD-202506-3594,0.1903613
CNNVD-202506-3593,0.3362358
CNNVD-202506-3592,0.3334506
CNNVD-202506-3591,0.1911964
CNNVD-202506-3590,0.1891952
CNNVD-202506-359,0.1876339
CNNVD-202506-3589,0.3345604
CNNVD-202506-3588,0.189221
CNNVD-202506-3587,0.1892984
CNNVD-202506-3586,0.1903699
CNNVD-202506-3585,0.1753322
CNNVD-202506-3584,0.1745928
CNNVD-202506-3583,0.1876368
CNNVD-202506-3582,0.1745599
CNNVD-202506-3581,0.1745599
CNNVD-202506-3580,0.1903699
CNNVD-202506-358,0.3508479
CNNVD-202506-3579,0.1745972
CNNVD-202506-3578,0.173994
CNNVD-202506-3577,0.1892784
CNNVD-202506-3576,0.1860641
CNNVD-202506-3575,0.1761514
CNNVD-202506-3574,0.3348638
CNNVD-202506-3573,0.186067
CNNVD-202506-3572,0.1903699
CNNVD-202506-3571,0.1729227
CNNVD-202506-3570,0.1860124
CNNVD-202506-357,0.1865635
CNNVD-202506-3569,0.1888221
CNNVD-202506-3568,0.1876856
CNNVD-202506-3567,0.1860526
CNNVD-202506-3566,0.1860153
CNNVD-202506-3565,0.1860526
CNNVD-202506-3564,0.1860727
CNNVD-202506-3563,0.1876741
CNNVD-202506-3562,0.1876598
CNNVD-202506-3561,0.1876741
CNNVD-202506-3560,0.1876684
CNNVD-202506-356,0.1824017
CNNVD-202506-3559,0.1876741
CNNVD-202506-3558,0.1876741
CNNVD-202506-3557,0.1876225
CNNVD-202506-3556,0.1876913
CNNVD-202506-3555,0.1876741
CNNVD-202506-3554,0.1876741
CNNVD-202506-3553,0.1908109
CNNVD-202506-3552,0.1876225
CNNVD-202506-3551,0.1876225
CNNVD-202506-3550,0.1876225
CNNVD-202506-355,0.1860813
CNNVD-202506-3549,0.1876225
CNNVD-202506-3548,0.1876225
CNNVD-202506-3547,0.1876827
CNNVD-202506-3546,0.1876741
CNNVD-202506-3545,0.1876712
CNNVD-202506-3544,0.1876225
CNNVD-202506-3543,0.1876741
CNNVD-202506-3542,0.1876741
CNNVD-202506-3541,0.1876798
CNNVD-202506-3540,0.1876225
CNNVD-202506-354,0.2721856
CNNVD-202506-3539,0.1876741
CNNVD-202506-3538,0.1876225
CNNVD-202506-3537,0.1876196
CNNVD-202506-3536,0.1876598
CNNVD-202506-3535,0.1876225
CNNVD-202506-3534,0.1876225
CNNVD-202506-3533,0.1910635
CNNVD-202506-3532,0.1910548
CNNVD-202506-3531,0.1893846
CNNVD-202506-3530,0.1910663
CNNVD-202506-353,0.1849525
CNNVD-202506-3529,0.1746402
CNNVD-202506-3528,0.1876741
CNNVD-202506-3527,0.1910635
CNNVD-202506-3526,0.1910663
CNNVD-202506-3525,0.1894563
CNNVD-202506-3524,0.1876225
CNNVD-202506-3523,0.2758346
